legendId,windTimeStamp,windLevel,windSpeed,windDirection
1,"2003-05-07 18:50:17",1093,17.2,214
1,"2003-05-07 18:50:17",1189,15.6,216
1,"2003-05-07 18:50:17",1285,13.8,219
1,"2003-05-07 18:50:17",1381,11.9,222
1,"2003-05-07 18:50:17",1478,9.8,219
1,"2003-05-07 18:50:17",1574,8.6,224
1,"2003-05-07 18:50:17",1670,8.5,224
1,"2003-05-07 18:50:17",1766,8.4,227
1,"2003-05-07 18:50:17",1863,8.4,232
1,"2003-05-07 18:50:17",1959,8.5,236
1,"2003-05-07 18:50:17",2055,9.4,238
1,"2003-05-07 18:50:17",2151,9.7,236
1,"2003-05-07 18:50:17",2247,11.7,243
1,"2003-05-07 18:50:17",2344,11.0,237
1,"2003-05-07 13:50:54",515,23.0,167
1,"2003-05-07 13:50:54",612,23.7,169
1,"2003-05-07 13:50:54",708,23.2,172
1,"2003-05-07 13:50:54",804,24.7,169
1,"2003-05-07 13:50:54",900,23.3,168
1,"2003-05-07 13:50:54",997,23.8,166
1,"2003-05-07 13:50:54",1093,22.7,178
1,"2003-05-07 13:50:54",1189,21.7,180
1,"2003-05-07 13:50:54",1285,20.3,179
1,"2003-05-07 13:50:54",1381,19.6,182
1,"2003-05-07 13:50:54",1478,19.7,183
1,"2003-05-07 13:50:54",1574,19.4,185
1,"2003-05-07 13:50:54",1670,18.9,187
1,"2003-05-07 13:50:54",1766,18.5,189
1,"2003-05-07 13:50:54",1863,18.2,192
1,"2003-05-07 13:50:54",1959,18.1,194
1,"2003-05-07 13:50:54",2055,17.5,197
1,"2003-05-07 13:50:54",2151,16.8,199
1,"2003-05-07 13:50:54",2247,15.7,201
1,"2003-05-07 13:50:54",2344,15.1,201
1,"2003-05-07 13:50:54",2440,14.8,199
1,"2003-05-08 02:45:00",131,72.9,123
1,"2003-05-08 02:45:00",227,90.5,303
1,"2003-05-08 02:45:00",323,34.7,303
1,"2003-05-08 02:45:00",515,8.4,338
1,"2003-05-08 02:45:00",612,10.7,332
1,"2003-05-08 02:45:00",708,11.8,326
1,"2003-05-08 02:45:00",804,9.0,101
1,"2003-05-08 02:45:00",1093,14.9,271
1,"2003-05-08 02:45:00",1285,5.8,277
1,"2003-05-08 02:45:00",1381,6.5,266
1,"2003-05-08 02:45:00",1478,5.3,259
1,"2003-05-08 02:45:00",1670,5.8,254
1,"2003-05-08 02:45:00",1766,5.9,249
1,"2003-05-08 02:45:00",2151,8.2,243
1,"2003-05-08 02:45:00",2247,9.7,239
1,"2003-05-07 18:51:57",344,21.0,322
1,"2003-05-07 18:51:57",729,21.4,187
1,"2003-05-07 18:51:57",1113,17.5,210
1,"2003-05-07 18:51:57",1498,10.1,220
1,"2003-05-07 18:51:57",1883,8.5,232
1,"2003-05-07 18:51:57",2268,9.7,238
1,"2003-05-08 02:46:39",344,51.4,304
1,"2003-05-08 02:46:39",1113,6.2,293
1,"2003-05-08 03:40:30",131,73.8,123
1,"2003-05-08 03:40:30",227,35.8,303
1,"2003-05-08 03:40:30",323,56.8,303
1,"2003-05-08 03:40:30",515,6.8,341
1,"2003-05-08 03:40:30",612,8.7,335
1,"2003-05-08 03:40:30",708,9.4,329
1,"2003-05-08 03:40:30",804,13.0,104
1,"2003-05-08 03:40:30",900,2.6,262
1,"2003-05-08 03:40:30",1189,7.8,289
1,"2003-05-08 03:40:30",1574,6.0,247
1,"2003-05-08 03:40:30",1670,6.5,243
1,"2003-05-07 19:50:55",131,49.9,141
1,"2003-05-07 19:50:55",323,22.1,329
1,"2003-05-07 19:50:55",419,15.2,192
1,"2003-05-07 19:50:55",515,18.5,192
1,"2003-05-07 19:50:55",612,20.0,201
1,"2003-05-07 19:50:55",708,19.4,209
1,"2003-05-07 19:50:55",804,17.8,203
1,"2003-05-07 19:50:55",900,16.2,216
1,"2003-05-07 19:50:55",997,16.6,317
1,"2003-05-07 19:50:55",1189,7.5,205
1,"2003-05-07 19:50:55",1285,7.0,210
1,"2003-05-07 19:50:55",1381,6.0,218
1,"2003-05-07 19:50:55",1478,6.8,234
1,"2003-05-07 19:50:55",1574,8.2,246
1,"2003-05-07 19:50:55",1670,9.8,251
1,"2003-05-07 19:50:55",1766,11.3,254
1,"2003-05-07 19:50:55",1863,12.2,253
1,"2003-05-07 19:50:55",1959,12.1,253
1,"2003-05-07 19:50:55",2055,12.3,251
1,"2003-05-07 19:50:55",2151,11.8,243
1,"2003-05-07 19:50:55",2247,13.0,242
1,"2003-05-07 19:50:55",2344,13.0,240
1,"2003-05-08 03:42:09",1113,8.0,287
1,"2003-05-08 03:42:09",1498,5.8,259
1,"2003-05-08 03:42:09",1883,6.7,249
1,"2003-05-08 03:42:09",2268,8.5,255
1,"2003-05-07 19:52:34",729,17.4,205
1,"2003-05-07 19:52:34",1113,10.4,211
1,"2003-05-07 19:52:34",1498,8.1,245
1,"2003-05-07 19:52:34",1883,10.5,252
1,"2003-05-07 19:52:34",2268,12.2,248
1,"2003-05-08 04:37:05",344,52.3,303
1,"2003-05-08 04:37:05",729,44.9,298
1,"2003-05-08 04:37:05",1113,6.7,304
1,"2003-05-08 04:37:05",1498,6.4,252
1,"2003-05-08 04:37:05",1883,7.3,253
1,"2003-05-08 04:37:05",2268,8.9,252
1,"2003-05-08 04:35:26",131,74.1,123
1,"2003-05-08 04:35:26",227,91.2,303
1,"2003-05-08 04:35:26",323,35.6,302
1,"2003-05-08 04:35:26",419,21.9,290
1,"2003-05-08 04:35:26",515,7.4,351
1,"2003-05-08 04:35:26",708,19.5,280
1,"2003-05-08 04:35:26",900,16.1,110
1,"2003-05-08 04:35:26",997,12.4,77
1,"2003-05-08 04:35:26",1478,7.1,253
1,"2003-05-08 04:35:26",1574,7.5,259
1,"2003-05-08 04:35:26",1670,7.0,253
1,"2003-05-08 04:35:26",1766,7.8,257
1,"2003-05-08 05:30:23",323,36.5,302
1,"2003-05-08 05:30:23",515,8.6,333
1,"2003-05-08 05:30:23",612,9.2,336
1,"2003-05-08 05:30:23",708,7.5,332
1,"2003-05-08 05:30:23",804,17.5,115
1,"2003-05-08 05:30:23",997,11.9,73
1,"2003-05-08 05:30:23",1093,18.8,272
1,"2003-05-08 05:30:23",1189,7.8,298
1,"2003-05-08 05:30:23",1285,8.1,297
1,"2003-05-08 05:30:23",1381,8.3,295
1,"2003-05-08 05:30:23",1478,8.2,294
1,"2003-05-08 05:30:23",1574,7.9,283
1,"2003-05-08 05:30:23",1670,7.5,259
1,"2003-05-08 05:30:23",1766,8.5,249
1,"2003-05-08 05:30:23",1863,8.3,240
1,"2003-05-08 05:30:23",1959,9.0,242
1,"2003-05-08 05:32:02",344,53.2,303
1,"2003-05-08 05:32:02",1498,7.6,284
1,"2003-05-08 05:32:02",1883,7.8,251
1,"2003-05-08 05:32:02",2268,9.0,247
1,"2003-05-07 13:52:33",729,23.3,166
1,"2003-05-07 13:52:33",1113,23.0,169
1,"2003-05-07 13:52:33",1498,19.6,181
1,"2003-05-07 13:52:33",1883,18.2,189
1,"2003-05-07 13:52:33",2268,16.6,194
2,"2003-05-07 12:00:00",32,10.203964915659,123.36281070188
2,"2003-05-07 12:00:00",73,13.298308163071,133.540234842494
2,"2003-05-07 12:00:00",155,15.7050724289957,137.509711549321
2,"2003-05-07 12:00:00",280,19.180002606882,144.833493983807
2,"2003-05-07 12:00:00",450,22.352847693303,156.093711453915
2,"2003-05-07 12:00:00",668,20.9915078067298,161.900597058996
2,"2003-05-07 12:00:00",946,18.6272971737716,156.591172331223
2,"2003-05-07 12:00:00",1269,18.6269509045361,155.683575101036
2,"2003-05-07 12:00:00",1662,16.0268275088989,171.254955749242
2,"2003-05-07 12:00:00",2117,15.1962001829405,195.944251381893
2,"2003-05-07 13:00:00",32,10.3742758783445,131.315021488997
2,"2003-05-07 13:00:00",73,12.7386734003192,137.412557881628
2,"2003-05-07 13:00:00",155,15.3166347478811,140.856381368975
2,"2003-05-07 13:00:00",280,18.5660254227985,147.381810602795
2,"2003-05-07 13:00:00",450,21.7566656452683,157.803567508077
2,"2003-05-07 13:00:00",668,21.0450112853379,164.730000230493
2,"2003-05-07 13:00:00",946,18.7557164619217,160.075530488703
2,"2003-05-07 13:00:00",1269,18.5498517514292,159.48293044952
2,"2003-05-07 13:00:00",1663,15.6493610093192,173.882482880176
2,"2003-05-07 13:00:00",2118,15.8472363521215,196.662546593282
2,"2003-05-07 14:00:00",32,9.48369653668863,134.080353774115
2,"2003-05-07 14:00:00",73,11.7719369689104,140.603655923262
2,"2003-05-07 14:00:00",155,14.4821338206771,144.547722713421
2,"2003-05-07 14:00:00",280,17.783298344233,151.082055076436
2,"2003-05-07 14:00:00",450,21.2528586312524,160.7389066628
2,"2003-05-07 14:00:00",668,21.3343127379346,167.785063081804
2,"2003-05-07 14:00:00",946,19.0535928370478,164.402304809935
2,"2003-05-07 14:00:00",1269,17.8822174240221,166.138182219543
2,"2003-05-07 14:00:00",1664,15.5001451606106,177.082525142877
2,"2003-05-07 14:00:00",2120,16.9005798717085,197.681682264165
2,"2003-05-07 15:00:00",32,8.78777560023013,137.087789326956
2,"2003-05-07 15:00:00",73,10.9301646831143,143.494674535741
2,"2003-05-07 15:00:00",155,13.6455487247674,148.345123515106
2,"2003-05-07 15:00:00",280,16.8601304858533,155.353590474415
2,"2003-05-07 15:00:00",450,20.4383585446581,164.468672222396
2,"2003-05-07 15:00:00",668,21.1639410318589,169.670573099936
2,"2003-05-07 15:00:00",946,18.8604135691665,167.896376831834
2,"2003-05-07 15:00:00",1269,17.0253252538681,174.986114691356
2,"2003-05-07 15:00:00",1666,16.3574722986163,184.797787591177
2,"2003-05-07 15:00:00",2122,19.3868924791984,201.453688346133
2,"2003-05-07 16:00:00",32,8.41628183938727,136.215420263382
2,"2003-05-07 16:00:00",73,10.5520614099805,142.985378177213
2,"2003-05-07 16:00:00",155,13.3462953661306,148.711017778857
2,"2003-05-07 16:00:00",281,16.6243255502291,156.227577590534
2,"2003-05-07 16:00:00",451,20.4653976262373,164.199327350627
2,"2003-05-07 16:00:00",669,21.6241069179747,168.383819193829
2,"2003-05-07 16:00:00",947,19.4391769373088,171.01517541088
2,"2003-05-07 16:00:00",1271,18.622105144156,179.139653861027
2,"2003-05-07 16:00:00",1669,19.7566444519306,188.282799371243
2,"2003-05-07 16:00:00",2126,20.7880831247135,204.706616001606
2,"2003-05-07 17:00:00",32,7.93620816259251,136.489200880768
2,"2003-05-07 17:00:00",73,10.0843839673031,143.679889945657
2,"2003-05-07 17:00:00",155,12.9977921202026,149.984617448939
2,"2003-05-07 17:00:00",281,16.51,157.411106028177
2,"2003-05-07 17:00:00",451,20.4892288776323,163.665994670509
2,"2003-05-07 17:00:00",670,22.1445817300756,168.132942749592
2,"2003-05-07 17:00:00",948,20.6265896357105,173.913556045197
2,"2003-05-07 17:00:00",1273,20.8367415878779,181.4555277734
2,"2003-05-07 17:00:00",1672,22.4839787404276,192.25771153172
2,"2003-05-07 17:00:00",2131,21.005846805116,210.454215012726
2,"2003-05-07 18:00:00",32,7.39316576305442,139.059758258591
2,"2003-05-07 18:00:00",73,9.67731884356406,146.979211344634
2,"2003-05-07 18:00:00",155,12.8133719215513,152.872209068632
2,"2003-05-07 18:00:00",281,16.6451494436067,158.936998159691
2,"2003-05-07 18:00:00",452,20.7398770488159,163.466313169317
2,"2003-05-07 18:00:00",671,23.0693411262654,168.94389637699
2,"2003-05-07 18:00:00",950,22.8793465815788,175.544021721494
2,"2003-05-07 18:00:00",1276,23.5174594716351,184.334836520725
2,"2003-05-07 18:00:00",1675,23.353770573507,200.920755778246
2,"2003-05-07 18:00:00",2135,19.1648245491578,220.733523703276
2,"2003-05-07 19:00:00",32,7.02496263335258,144.842369246149
2,"2003-05-07 19:00:00",73,9.41940550141037,152.601989288614
2,"2003-05-07 19:00:00",155,12.7200353773093,157.276159744206
2,"2003-05-07 19:00:00",281,16.7284787114669,161.482131016125
2,"2003-05-07 19:00:00",452,21.0081722194007,164.787267108467
2,"2003-05-07 19:00:00",671,24.1139067759664,169.910880959092
2,"2003-05-07 19:00:00",950,24.8884893073083,178.505514195436
2,"2003-05-07 19:00:00",1277,24.4225326287017,193.357881550161
2,"2003-05-07 19:00:00",1677,21.6472862040488,213.460668526956
2,"2003-05-07 19:00:00",2137,15.7780924068786,232.861532147975
2,"2003-05-07 20:00:00",32,6.64602888949484,152.816777655389
2,"2003-05-07 20:00:00",73,8.86315970746325,160.242809805433
2,"2003-05-07 20:00:00",155,12.1320237388492,163.648869233271
2,"2003-05-07 20:00:00",281,16.0583498529581,166.147168538909
2,"2003-05-07 20:00:00",452,20.5099097998992,168.541418838679
2,"2003-05-07 20:00:00",670,24.3466075665584,174.397779255857
2,"2003-05-07 20:00:00",950,24.3077929890807,187.839344331352
2,"2003-05-07 20:00:00",1278,21.5876006077563,206.101956763886
2,"2003-05-07 20:00:00",1679,16.5780577873284,226.109908495467
2,"2003-05-07 20:00:00",2139,11.9057969073893,242.617333963393
2,"2003-05-07 21:00:00",32,5.90736828037663,158.893937804586
2,"2003-05-07 21:00:00",73,7.83715509607919,166.81523264431
2,"2003-05-07 21:00:00",155,10.8767642247132,170.273889242376
2,"2003-05-07 21:00:00",281,14.5553014396817,172.192352580496
2,"2003-05-07 21:00:00",451,18.7592164015451,175.083303762663
2,"2003-05-07 21:00:00",670,21.3955696348567,185.410064181621
2,"2003-05-07 21:00:00",951,19.3431874312379,202.782302647894
2,"2003-05-07 21:00:00",1280,15.1984242604291,219.312428016421
2,"2003-05-07 21:00:00",1680,10.4464826616426,241.755731666806
2,"2003-05-07 21:00:00",2141,10.056023070777,246.0972995843
2,"2003-05-07 22:00:00",32,5.24752322529401,160.314408935431
2,"2003-05-07 22:00:00",73,6.92018785872176,169.775820409067
2,"2003-05-07 22:00:00",155,9.65660395791398,175.016531889513
2,"2003-05-07 22:00:00",281,12.9471425418893,178.099350698051
2,"2003-05-07 22:00:00",452,16.1847397260506,184.707209425648
2,"2003-05-07 22:00:00",671,15.5354884055829,199.411374689928
2,"2003-05-07 22:00:00",952,11.8921318526158,217.088852784694
2,"2003-05-07 22:00:00",1281,8.06022332196819,235.642172932934
2,"2003-05-07 22:00:00",1682,8.44712969001897,259.937429272641
2,"2003-05-07 22:00:00",2142,10.6870809859381,246.534195478157
2,"2003-05-07 23:00:00",32,4.4873265983211,161.30803844725
2,"2003-05-07 23:00:00",73,5.70312195205398,172.959402899251
2,"2003-05-07 23:00:00",155,7.97122951620388,181.004968948926
2,"2003-05-07 23:00:00",281,10.6312605085192,187.502444874073
2,"2003-05-07 23:00:00",452,11.3315003419671,199.19214554957
2,"2003-05-07 23:00:00",671,8.73485546531824,214.552362969574
2,"2003-05-07 23:00:00",953,5.91209776644467,233.386411045237
2,"2003-05-07 23:00:00",1282,5.84216569432946,261.522340962857
2,"2003-05-07 23:00:00",1683,8.90224690738243,268.591206229579
2,"2003-05-07 23:00:00",2143,10.094671861928,248.52623107844
1,"2003-05-07 14:51:52",344,19.2,340
1,"2003-05-07 14:51:52",729,24.9,166
1,"2003-05-07 14:51:52",1113,23.0,170
1,"2003-05-07 14:51:52",1498,21.7,179
1,"2003-05-07 14:51:52",1883,20.3,195
1,"2003-05-07 14:51:52",2268,13.6,213
1,"2003-05-07 14:50:12",419,23.9,164
1,"2003-05-07 14:50:12",515,24.1,168
1,"2003-05-07 14:50:12",612,24.6,167
1,"2003-05-07 14:50:12",708,24.7,165
1,"2003-05-07 14:50:12",804,25.5,165
1,"2003-05-07 14:50:12",900,24.5,166
1,"2003-05-07 14:50:12",997,23.8,167
1,"2003-05-07 14:50:12",1093,23.6,168
1,"2003-05-07 14:50:12",1189,22.9,170
1,"2003-05-07 14:50:12",1285,21.7,173
1,"2003-05-07 14:50:12",1381,21.1,177
1,"2003-05-07 14:50:12",1478,21.0,182
1,"2003-05-07 14:50:12",1574,21.4,186
1,"2003-05-07 14:50:12",1670,21.1,193
1,"2003-05-07 14:50:12",1766,21.3,197
1,"2003-05-07 14:50:12",1863,20.0,201
1,"2003-05-07 14:50:12",1959,18.1,204
1,"2003-05-07 14:50:12",2055,16.4,207
1,"2003-05-07 14:50:12",2151,13.9,209
1,"2003-05-07 14:50:12",2247,13.4,211
1,"2003-05-07 14:50:12",2344,12.0,212
1,"2003-05-07 14:50:12",2440,11.8,215
1,"2003-05-07 20:51:48",1113,8.5,248
1,"2003-05-07 20:51:48",1498,10.7,256
1,"2003-05-07 20:51:48",1883,11.8,250
1,"2003-05-07 20:51:48",2268,11.8,242
1,"2003-05-07 15:50:49",323,15.2,163
1,"2003-05-07 15:50:49",419,21.6,167
1,"2003-05-07 15:50:49",515,24.3,167
1,"2003-05-07 15:50:49",612,24.3,168
1,"2003-05-07 15:50:49",708,24.2,166
1,"2003-05-07 15:50:49",804,23.9,167
1,"2003-05-07 15:50:49",900,23.0,168
1,"2003-05-07 15:50:49",997,23.6,171
1,"2003-05-07 15:50:49",1093,22.9,175
1,"2003-05-07 15:50:49",1189,22.7,181
1,"2003-05-07 15:50:49",1285,22.8,188
1,"2003-05-07 15:50:49",1381,22.7,192
1,"2003-05-07 15:50:49",1478,21.3,201
1,"2003-05-07 15:50:49",1574,22.0,202
1,"2003-05-07 15:50:49",1670,21.2,208
1,"2003-05-07 15:50:49",1766,19.4,212
1,"2003-05-07 15:50:49",1863,17.1,217
1,"2003-05-07 15:50:49",1959,15.6,223
1,"2003-05-07 15:50:49",2055,14.7,225
1,"2003-05-07 15:50:49",2151,14.6,228
1,"2003-05-07 15:50:49",2247,14.6,230
1,"2003-05-07 15:50:49",2344,13.7,230
1,"2003-05-07 15:50:49",2440,13.7,232
1,"2003-05-07 20:50:08",131,69.6,123
1,"2003-05-07 20:50:08",323,12.8,295
1,"2003-05-07 20:50:08",419,12.6,219
1,"2003-05-07 20:50:08",515,12.7,214
1,"2003-05-07 20:50:08",612,11.6,222
1,"2003-05-07 20:50:08",708,10.0,220
1,"2003-05-07 20:50:08",804,18.6,151
1,"2003-05-07 20:50:08",997,5.8,66
1,"2003-05-07 20:50:08",1093,12.6,244
1,"2003-05-07 20:50:08",1189,10.0,245
1,"2003-05-07 20:50:08",1285,9.6,247
1,"2003-05-07 20:50:08",1381,9.5,247
1,"2003-05-07 20:50:08",1478,10.4,253
1,"2003-05-07 20:50:08",1574,11.7,256
1,"2003-05-07 20:50:08",1670,13.2,260
1,"2003-05-07 20:50:08",1766,12.8,261
1,"2003-05-07 20:50:08",1863,11.9,256
1,"2003-05-07 20:50:08",1959,11.5,251
1,"2003-05-07 20:50:08",2055,12.3,250
1,"2003-05-07 20:50:08",2151,12.0,239
1,"2003-05-07 20:50:08",2247,12.8,238
1,"2003-05-07 15:52:29",344,13.5,183
1,"2003-05-07 15:52:29",729,24.7,165
1,"2003-05-07 15:52:29",1113,23.8,170
1,"2003-05-07 15:52:29",1498,22.1,191
1,"2003-05-07 15:52:29",1883,18.0,208
1,"2003-05-07 15:52:29",2268,13.6,222
1,"2003-05-08 06:27:00",344,52.9,303
1,"2003-05-08 06:27:00",1113,6.2,294
1,"2003-05-08 06:27:00",1498,10.2,285
1,"2003-05-08 06:27:00",1883,9.4,269
1,"2003-05-08 06:27:00",2268,9.2,258
1,"2003-05-07 21:50:50",323,10.8,295
1,"2003-05-07 21:50:50",419,9.5,251
1,"2003-05-07 21:50:50",515,5.5,230
1,"2003-05-07 21:50:50",612,6.4,247
1,"2003-05-07 21:50:50",708,8.1,263
1,"2003-05-07 21:50:50",804,6.9,260
1,"2003-05-07 21:50:50",997,7.7,251
1,"2003-05-07 21:50:50",1093,8.4,254
1,"2003-05-07 21:50:50",1189,8.6,265
1,"2003-05-07 21:50:50",1285,10.4,268
1,"2003-05-07 21:50:50",1381,11.9,265
1,"2003-05-07 21:50:50",1478,11.9,263
1,"2003-05-07 21:50:50",1574,11.3,262
1,"2003-05-07 21:50:50",1670,10.7,258
1,"2003-05-07 21:50:50",1766,11.1,260
1,"2003-05-07 21:50:50",1863,11.8,254
1,"2003-05-07 21:50:50",1959,12.8,252
1,"2003-05-07 21:50:50",2055,13.0,246
1,"2003-05-07 21:50:50",2151,12.8,239
1,"2003-05-07 21:50:50",2247,12.3,234
1,"2003-05-07 21:50:50",2344,12.1,228
1,"2003-05-07 21:50:50",2440,12.9,234
1,"2003-05-08 06:25:21",227,91.7,303
1,"2003-05-08 06:25:21",323,35.8,302
1,"2003-05-08 06:25:21",515,6.4,326
1,"2003-05-08 06:25:21",612,5.8,308
1,"2003-05-08 06:25:21",708,5.4,302
1,"2003-05-08 06:25:21",804,17.5,124
1,"2003-05-08 06:25:21",900,5.2,297
1,"2003-05-08 06:25:21",1093,17.6,274
1,"2003-05-08 06:25:21",1189,8.8,296
1,"2003-05-08 06:25:21",1285,9.5,292
1,"2003-05-08 06:25:21",1478,10.5,289
1,"2003-05-08 06:25:21",1574,10.4,286
1,"2003-05-08 06:25:21",1670,10.8,282
1,"2003-05-08 06:25:21",1766,8.8,265
1,"2003-05-08 06:25:21",1863,8.3,250
1,"2003-05-08 06:25:21",1959,9.1,253
1,"2003-05-08 06:25:21",2055,10.1,249
1,"2003-05-08 06:25:21",2440,9.5,249
1,"2003-05-07 16:50:54",227,23.7,301
1,"2003-05-07 16:50:54",323,11.8,177
1,"2003-05-07 16:50:54",419,18.2,174
1,"2003-05-07 16:50:54",515,21.9,175
1,"2003-05-07 16:50:54",612,23.1,172
1,"2003-05-07 16:50:54",708,23.5,171
1,"2003-05-07 16:50:54",804,23.5,170
1,"2003-05-07 16:50:54",900,23.5,174
1,"2003-05-07 16:50:54",997,23.9,180
1,"2003-05-07 16:50:54",1093,23.6,186
1,"2003-05-07 16:50:54",1189,23.7,192
1,"2003-05-07 16:50:54",1285,23.4,198
1,"2003-05-07 16:50:54",1381,22.6,202
1,"2003-05-07 16:50:54",1478,20.8,206
1,"2003-05-07 16:50:54",1574,18.0,212
1,"2003-05-07 16:50:54",1670,16.1,215
1,"2003-05-07 16:50:54",1766,14.9,219
1,"2003-05-07 16:50:54",1863,13.4,221
1,"2003-05-07 16:50:54",1959,13.1,226
1,"2003-05-07 16:50:54",2055,12.7,229
1,"2003-05-07 16:50:54",2151,12.5,230
1,"2003-05-07 16:50:54",2247,11.7,232
1,"2003-05-07 16:50:54",2344,11.7,232
1,"2003-05-07 16:50:54",2440,12.0,231
1,"2003-05-07 21:52:30",344,10.1,267
1,"2003-05-07 21:52:30",729,10.7,270
1,"2003-05-07 21:52:30",1113,8.1,262
1,"2003-05-07 21:52:30",1498,10.5,263
1,"2003-05-07 21:52:30",1883,11.2,246
1,"2003-05-07 21:52:30",2268,12.2,234
1,"2003-05-08 07:21:57",344,52.7,303
1,"2003-05-08 07:21:57",1113,6.8,296
1,"2003-05-08 07:21:57",1498,10.5,289
1,"2003-05-08 07:21:57",1883,10.3,260
1,"2003-05-08 07:21:57",2268,10.2,251
1,"2003-05-08 07:20:18",131,1.4,3
1,"2003-05-08 07:20:18",227,91.7,303
1,"2003-05-08 07:20:18",323,58.6,303
1,"2003-05-08 07:20:18",419,23.7,301
1,"2003-05-08 07:20:18",515,6.0,330
1,"2003-05-08 07:20:18",612,5.4,307
1,"2003-05-08 07:20:18",708,4.6,302
1,"2003-05-08 07:20:18",804,18.5,122
1,"2003-05-08 07:20:18",997,12.8,73
1,"2003-05-08 07:20:18",1093,17.5,271
1,"2003-05-08 07:20:18",1189,8.1,293
1,"2003-05-08 07:20:18",1285,9.6,291
1,"2003-05-08 07:20:18",1381,10.5,292
1,"2003-05-08 07:20:18",1478,11.6,291
1,"2003-05-08 07:20:18",1574,11.3,291
1,"2003-05-08 07:20:18",1670,10.1,283
1,"2003-05-08 07:20:18",1863,10.3,242
1,"2003-05-08 07:20:18",2344,10.4,250
1,"2003-05-08 07:20:18",2440,10.0,252
1,"2003-05-08 00:55:05",131,73.8,123
1,"2003-05-08 00:55:05",227,87.6,303
1,"2003-05-08 00:55:05",323,33.6,303
1,"2003-05-08 00:55:05",515,11.8,337
1,"2003-05-08 00:55:05",612,11.9,336
1,"2003-05-08 00:55:05",708,8.8,333
1,"2003-05-08 00:55:05",804,14.7,118
1,"2003-05-08 00:55:05",900,16.2,328
1,"2003-05-08 00:55:05",997,6.8,67
1,"2003-05-08 00:55:05",1381,6.6,277
1,"2003-05-08 00:55:05",1478,7.0,270
1,"2003-05-08 00:55:05",1574,7.2,266
1,"2003-05-08 00:55:05",1670,8.3,259
1,"2003-05-08 00:55:05",1766,10.0,251
1,"2003-05-08 00:55:05",1863,10.9,245
1,"2003-05-08 00:55:05",1959,12.2,241
1,"2003-05-08 00:55:05",2055,13.2,238
1,"2003-05-08 00:55:05",2151,13.8,232
1,"2003-05-08 00:55:05",2247,14.3,233
1,"2003-05-08 00:55:05",2344,13.6,226
1,"2003-05-08 00:55:05",2440,13.8,225
1,"2003-05-08 08:15:14",131,52.2,77
1,"2003-05-08 08:15:14",227,36.5,303
1,"2003-05-08 08:15:14",323,35.5,302
1,"2003-05-08 08:15:14",419,23.0,301
1,"2003-05-08 08:15:14",515,6.5,324
1,"2003-05-08 08:15:14",612,6.9,320
1,"2003-05-08 08:15:14",708,6.1,319
1,"2003-05-08 08:15:14",804,19.2,121
1,"2003-05-08 08:15:14",1093,17.4,265
1,"2003-05-08 08:15:14",1285,6.0,295
1,"2003-05-08 08:15:14",1381,7.6,298
1,"2003-05-08 08:15:14",1478,10.3,297
1,"2003-05-08 08:15:14",1574,10.3,290
1,"2003-05-08 08:15:14",1670,9.1,278
1,"2003-05-08 00:56:44",1113,6.2,279
1,"2003-05-08 00:56:44",1498,6.7,258
1,"2003-05-08 00:56:44",1883,10.6,247
1,"2003-05-08 00:56:44",2268,13.3,231
1,"2003-05-08 08:16:53",344,52.8,303
1,"2003-05-08 08:16:53",1113,5.1,294
1,"2003-05-08 08:16:53",1498,8.4,295
1,"2003-05-08 08:16:53",1883,10.0,268
1,"2003-05-08 08:16:53",2268,12.6,262
1,"2003-05-08 01:51:43",344,49.3,303
1,"2003-05-08 01:51:43",1113,5.9,285
1,"2003-05-08 01:51:43",1498,6.6,260
1,"2003-05-08 01:51:43",1883,8.6,250
1,"2003-05-08 01:51:43",2268,11.6,244
1,"2003-05-08 09:11:49",729,6.6,296
1,"2003-05-08 09:11:49",1113,3.7,296
1,"2003-05-08 09:11:49",1498,6.1,299
1,"2003-05-08 09:11:49",1883,8.6,298
1,"2003-05-08 09:11:49",2268,19.2,319
1,"2003-05-08 09:10:10",131,1.5,344
1,"2003-05-08 09:10:10",227,35.4,303
1,"2003-05-08 09:10:10",323,34.3,302
1,"2003-05-08 09:10:10",515,5.6,312
1,"2003-05-08 09:10:10",612,6.0,308
1,"2003-05-08 09:10:10",708,5.4,297
1,"2003-05-08 09:10:10",804,3.7,298
1,"2003-05-08 09:10:10",900,3.2,295
1,"2003-05-08 09:10:10",997,13.4,72
1,"2003-05-08 09:10:10",1189,2.6,259
1,"2003-05-08 09:10:10",1285,3.4,285
1,"2003-05-08 09:10:10",1381,5.4,296
1,"2003-05-08 09:10:10",1478,9.5,300
1,"2003-05-08 09:10:10",1574,9.3,296
1,"2003-05-07 11:51:40",344,22.1,339
1,"2003-05-07 11:51:40",1113,24.4,168
1,"2003-05-07 11:51:40",1498,21.6,176
1,"2003-05-07 11:51:40",1883,17.2,196
1,"2003-05-07 11:51:40",2268,13.4,206
1,"2003-05-07 16:52:34",729,22.3,171
1,"2003-05-07 16:52:34",1113,23.0,180
1,"2003-05-07 16:52:34",1498,20.4,201
1,"2003-05-07 16:52:34",1883,14.6,220
1,"2003-05-07 16:52:34",2268,12.2,230
1,"2003-05-07 11:50:01",515,23.1,165
1,"2003-05-07 11:50:01",612,24.0,164
1,"2003-05-07 11:50:01",708,23.2,168
